"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","entities/user_mentions/4/id_str","entities/user_mentions/4/indices/0","entities/user_mentions/4/indices/1","entities/user_mentions/4/name","entities/user_mentions/4/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","Blessed and Highly Favored🛐","https://pbs.twimg.com/profile_images/1362549679481892866/KmN4YtaW_normal.jpg","Elizabeth D Taylor","1362549010716835844","ElizabethDTayl1","7","0","1469711581353230338","Sat Dec 11 18:40:02 +0000 2021","Get your head outta the sand! Or your behind will be under it!!
Choose Life!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469738762876129282","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Get your head outta the sand! Or your behind will be under it!!
Choose Life!",
"false","false","I'm either smart because I'm always second guessing myself, or in an idiot because I don't know enough about anything to make an informed opinion. You pick.","https://pbs.twimg.com/profile_images/942797274513596418/NpSxOabJ_normal.jpg","David Buscemi","942072939016523778","killyourlogos","10","0","1469711581353230338","Sat Dec 11 18:35:31 +0000 2021","Im so torn about omicron. Early indicators suggest it's much milder, even when unvaccinated. And, we'd be safer if it was the dominant strain. But, then all these idiots that have been saying it's just like the flu will feel vindicated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469737625753948171","en","2",,,,,,,,,,,,,,,,,,,"0","2","0","active","@CDCgov Im so torn about omicron. Early indicators suggest it's much milder, even when unvaccinated. And, we'd be safer if it was the dominant strain. But, then all these idiots that have been saying it's just like the flu will feel vindicated.",
"false","false","","https://pbs.twimg.com/profile_images/1852852220003532800/T6o2rRnP_normal.jpg","Cagney","413581659","CagJ201","31","0","1469711581353230338","Sun Dec 12 02:24:10 +0000 2021","So Bat soup cause all of this?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469855566533120005","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So Bat soup cause all of this?",
"false","false","Let's have a drink!","https://pbs.twimg.com/profile_images/1444037997758861314/pS6ybaRf_normal.png","J In Vegas","1444037640009908226","JinVegas10","4","0","1469711581353230338","Sun Dec 12 02:37:55 +0000 2021","Operation Lockstep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469859027937112070","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Operation Lockstep.",
"false","false","I don't use WhatsApp I don't use telegram and I don't believe Chinese women.
democratic conservative right. be scared liberals.","https://pbs.twimg.com/profile_images/1399394771311890432/esFNZ8Ks_normal.jpg","BL Hayes","1486201897","Hayes_BL","92","0","1469711581353230338","Sun Dec 12 16:09:08 +0000 2021","i see the US is no better at travel. the virus was in SA and now it's 23 states? Quarantine rules are not working and the screening research is taking too long; all intl travelers should be screened or quarantined. @WhiteHouse @COVID19Tracking @CDCgov @BBCNews",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","1879644163769335808","223","234","The White House","WhiteHouse","1236557193752657926","235","251","The COVID Tracking Project","COVID19Tracking","146569971","252","259","CDC","CDCgov","612473","260","268","BBC News (UK)","BBCNews","1470063177329098756","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov i see the US is no better at travel. the virus was in SA and now it's 23 states? Quarantine rules are not working and the screening research is taking too long; all intl travelers should be screened or quarantined. @WhiteHouse @COVID19Tracking @CDCgov @BBCNews",
"false","true","Santa Cruz Mountain denizen, Moderately Old Person, MIT grad (EECS),  armchair anthropologist, lousy bowler, cat owner, dog lover.","https://pbs.twimg.com/profile_images/1702320241567846400/7o07Qeqg_normal.jpg","kate adams","2175389834","BowlsForFries","428","1","1469711581353230338","Sat Dec 11 17:05:59 +0000 2021","Look at all those ways to look at all that data. Most excellent! County-by-county results here: https://t.co/XCaLMU9Qut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tinyurl.com/mtzpyak5","https://tinyurl.com/mtzpyak5","104","127","https://t.co/XCaLMU9Qut","146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469715097094266893","en","2",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","1","1","0","active","@CDCgov Look at all those ways to look at all that data. Most excellent! County-by-county results here: https://t.co/XCaLMU9Qut",
"false","true","feeling like I'm trapped in a bad indie movie everyday ...","https://pbs.twimg.com/profile_images/1517937357214822401/l0ewT9-S_normal.jpg","Pepper","1371491672840830982","Pepperpieface","57","0","1469711581353230338","Sun Dec 12 21:17:01 +0000 2021","We need vaccine passports. This is ridiculous",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470140658023231488","en","1",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov We need vaccine passports. This is ridiculous",
"false","true","A smile can be contagious.....try it 😃","https://pbs.twimg.com/profile_images/1481337931109482500/VI0rK8Ps_normal.jpg","ssjane18","1147970666379010051","sarah49655245","202","0","1469711581353230338","Sun Dec 12 07:44:46 +0000 2021","",,,,,,,,,,"pic.x.com/ANliwSM1KP","https://x.com/sarah49655245/status/1469936248500658177/photo/1","Available","143","143","301","1009",,,,,"95","95","201","675",,,,,"143","143","301","1009",,,,,"54","54","114","382",,,,,"1469936242389364736","8","31","3_1469936242389364736","3_1469936242389364736","https://pbs.twimg.com/media/FGZDOXIXMAA5eo2.jpg","464","828","0","349","828","828","0","167","944","828","0","109","1656","828","0","0","1792","828","0","0","1792","828","1792","fit","828","1200","fit","554","680","fit","314","150","crop","150","photo","https://t.co/ANliwSM1KP",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469936248500658177","qme","1","1469936242389364736","https://pbs.twimg.com/media/FGZDOXIXMAA5eo2.jpg",,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov https://t.co/ANliwSM1KP",
"false","true","","https://pbs.twimg.com/profile_images/1529615928199192577/uaWTJY4i_normal.jpg","robert","1424125615985205248","DesertNewMexico","3","0","1469711581353230338","Sat Dec 11 17:13:55 +0000 2021","So can cold medicine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469717093008371716","en","1",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","2","0","active","@CDCgov So can cold medicine",
"false","false","","https://pbs.twimg.com/profile_images/1521722366753083392/63lKeFU7_normal.jpg","Rayne Dash","1319770093073485824","DashRayne","13","0","1469711581353230338","Sat Dec 11 19:41:32 +0000 2021","My eyes just rolled out of my head",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469754243175235585","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov My eyes just rolled out of my head",
"false","false","Im take action. All #politicians are  domestic terrorists seeking wealth and power. Stop talking and take action! Science and math not politics and religion.","https://pbs.twimg.com/profile_images/1468401354242723841/hlfJLQaH_normal.jpg","Fighting For Your Freedom","1461491129132724224","Fighting4mywife","14","0","1469711581353230338","Sun Dec 12 23:42:28 +0000 2021","Bullshit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470177261672402951","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov Bullshit",
"false","false","I see all as individuals, do not judge and try accepting people as they are.  Empathy, positive attitude/caring people resonate in my life","https://pbs.twimg.com/profile_images/1470422954139959305/FXubiBfD_normal.png","Tehmeena Muneeruddin","1470422083427577862","TMuneeruddin","2","0","1469711581353230338","Tue Dec 14 19:29:29 +0000 2021","I've come to know that many times ho hav tak n booster shots have fall n badly sick upon taking it...please provide statistics on this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470838373917106188","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov I've come to know that many times ho hav tak n booster shots have fall n badly sick upon taking it...please provide statistics on this.",
